canonical_key,artist,track,old_watch_url,old_video_id,new_watch_url,new_video_id,status,resolver_reason
sp:3I3O8aazwBKkXN6RNjY06L,24kGoldn,In My Head (feat. Travis Barker),https://www.youtube.com/watch?v=uvPI4oCEfXE,uvPI4oCEfXE,https://www.youtube.com/watch?v=uvPI4oCEfXE,uvPI4oCEfXE,unplayable_resolver_returned_unplayable,"reranked resolver candidate: 24kGoldn, Travis Barker - In My Head (Official Video) | 24kGoldn"
sp:1s9DTymg5UQrdorZf43JQm,Playboi Carti,Fell In Luv (feat. Bryson Tiller),https://www.youtube.com/watch?v=NbbSXcJ41Fg,NbbSXcJ41Fg,https://www.youtube.com/watch?v=cVBUHpPrQWo,cVBUHpPrQWo,unplayable_replaced_by_resolver,"cache hit: Playboi Carti - Fell In Luv (Official Audio) ft. Bryson Tiller | Playboi Carti | views=221,464"
sp:0C9xlIHmo1McmzKWZC8CW6,Beret,Mirando a la luna (feat. Reik),https://www.youtube.com/watch?v=FcBmlPGuLE0,FcBmlPGuLE0,https://www.youtube.com/watch?v=FcBmlPGuLE0,FcBmlPGuLE0,unplayable_resolver_returned_unplayable,"cache hit: Beret, Reik - Mirando a la luna (Videoclip Oficial) | BERET | views=15,930,040"
sp:6qkXhA5mVvG1DLyliRS1Yf,Ezhel,Bazen (feat. Emel),https://www.youtube.com/watch?v=t2m9M2SpuLM,t2m9M2SpuLM,https://www.youtube.com/watch?v=t2m9M2SpuLM,t2m9M2SpuLM,unplayable_resolver_returned_unplayable,reranked resolver candidate: Ezhel - Bazen feat. Emel | Ezhel
sp:2A0CxheiQGQdCiKtOR7jMP,Gabry Ponte,The Passenger (LaLaLa) [feat. MOKABY],https://www.youtube.com/watch?v=JBR-c2Cu-yM,JBR-c2Cu-yM,https://www.youtube.com/watch?v=32pTYBPWLr0,32pTYBPWLr0,unplayable_replaced_by_resolver,"cache hit: LUM!X x MOKABY & D.T.E x Gabry Ponte – The Passenger (LaLaLa) [Official Music Video] | Spinnin' Records | views=2,583,210"
sp:4hTErxf8ZqFNGH0hZqEoAI,SAINt JHN,Monica Lewinsky (feat. A Boogie Wit da Hoodie),https://www.youtube.com/watch?v=QHwDDHDQjJA,QHwDDHDQjJA,https://www.youtube.com/watch?v=QHwDDHDQjJA,QHwDDHDQjJA,kept_direct_playable,
sp:4gKy5k5bhga2GFa7svTfbd,Konshens,Bruk Off Yuh Back (feat. Chris Brown),https://www.youtube.com/watch?v=N8CCuhSbgyE,N8CCuhSbgyE,https://www.youtube.com/watch?v=N8CCuhSbgyE,N8CCuhSbgyE,kept_direct_playable,
sp:0HhSB4nAJpI5expWnZL199,Marracash,∞ LOVE (feat. Guè),https://www.youtube.com/watch?v=RN4zhaQEa7I,RN4zhaQEa7I,https://www.youtube.com/watch?v=RN4zhaQEa7I,RN4zhaQEa7I,kept_direct_playable,
sp:3sa06xVNmLLYIxdNNmVQN8,Jax Jones,Where Did You Go? (feat. MNEK),https://www.youtube.com/watch?v=iqVLISbFZPc,iqVLISbFZPc,https://www.youtube.com/watch?v=iqVLISbFZPc,iqVLISbFZPc,unplayable_resolver_returned_unplayable,reranked resolver candidate: Jax Jones feat. MNEK - Where Did You Go (Official Club Video) | Jax Jones
sp:1tBghD5Z8rBeN7eHDXLamy,Ice Nine Kills,Hip To Be Scared [Feat. Jacoby Shaddix],https://www.youtube.com/watch?v=ozOb5FcnDf4,ozOb5FcnDf4,https://www.youtube.com/watch?v=ozOb5FcnDf4,ozOb5FcnDf4,unplayable_resolver_returned_unplayable,reranked resolver candidate: Ice Nine Kills - Hip To Be Scared ft. Jacoby Shaddix (Official Music Video) | Ice Nine Kills
sp:5uXO1sjZ7VbNKexKaFRna3,Daniel Caesar,Please Do Not Lean (feat. BADBADNOTGOOD),https://www.youtube.com/watch?v=9RyyTNuGQkQ,9RyyTNuGQkQ,https://www.youtube.com/watch?v=9RyyTNuGQkQ,9RyyTNuGQkQ,unplayable_resolver_returned_unplayable,"cache hit: Daniel Caesar - Please Do Not Lean (Audio) ft. BADBADNOTGOOD | Daniel Caesar | views=5,554,609"
sp:2sqsNXfN0HtgDEgaHXiUTa,Swae Lee,Won't Be Late (feat. Drake),https://www.youtube.com/watch?v=H2fnsOR3Z8k,H2fnsOR3Z8k,https://www.youtube.com/watch?v=iBioIsLoXoE,iBioIsLoXoE,unplayable_replaced_by_resolver,reranked resolver candidate: Swae Lee - Won't Be Late ft. Drake (Lyric Video) | Swae Lee
sp:6EhWEvgOrOfqMcnuwIkbiL,Joe,Ride wit U (feat. G-Unit),https://www.youtube.com/watch?v=-aKKwRXLRkE,-aKKwRXLRkE,https://www.youtube.com/watch?v=-aKKwRXLRkE,-aKKwRXLRkE,kept_direct_playable,
sp:2AhAhd9BiyydtKq2hMdb7Q,LUCKI,Greed (feat. Lil Yachty),https://www.youtube.com/watch?v=IrDij7YoMWs,IrDij7YoMWs,https://www.youtube.com/watch?v=IrDij7YoMWs,IrDij7YoMWs,unplayable_resolver_returned_unplayable,"cache hit: LUCKI - Greed (Official Video) (feat. Lil Yachty) | LUCKI | views=11,990,713"
sp:5KHzV8Gf3aweIMImliFAOs,Mark Ronson,Happy Xmas (War Is Over) (feat. Sean Ono Lennon),https://www.youtube.com/watch?v=pzkg3kBIv88,pzkg3kBIv88,https://www.youtube.com/watch?v=GxGvOBeW4_M,GxGvOBeW4_M,unplayable_replaced_by_resolver,"cache hit: Miley Cyrus, Mark Ronson - Happy Xmas (War Is Over) (Audio) ft. Sean Ono Lennon | Mark Ronson | views=1,170,973"
sp:095nyFKlTwa9JIp9cVrHOF,Gesaffelstein,Blast Off (feat. Pharrell Williams),https://www.youtube.com/watch?v=HPTBaPZz27M,HPTBaPZz27M,https://www.youtube.com/watch?v=HPTBaPZz27M,HPTBaPZz27M,kept_direct_playable,
sp:2dWNKXTs5z7Iu1g0kYh4Xe,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),https://www.youtube.com/watch?v=AE0mg-WbJEg,AE0mg-WbJEg,https://www.youtube.com/watch?v=AE0mg-WbJEg,AE0mg-WbJEg,kept_direct_playable,
sp:25fcj6d2W1l8DQL11Czdzb,Brandi Carlile,Party of One (feat. Sam Smith),https://www.youtube.com/watch?v=Ll_QeA-1LZM,Ll_QeA-1LZM,https://www.youtube.com/watch?v=Ll_QeA-1LZM,Ll_QeA-1LZM,kept_direct_playable,
sp:2F1H1Tm2qJmeiFcUi7vZiL,Jamie Foxx,DJ Play A Love Song (feat. Twista),https://www.youtube.com/watch?v=MOt3U6VVzpI,MOt3U6VVzpI,https://www.youtube.com/watch?v=MOt3U6VVzpI,MOt3U6VVzpI,kept_direct_playable,
sp:5wQu2OGK0Nu6C3jRvAOUUO,Maldy,De Vez En Cuando (feat. De La Ghetto),https://www.youtube.com/watch?v=gNpZL4DEzHc,gNpZL4DEzHc,https://www.youtube.com/watch?v=Nqi0kwT81ME,Nqi0kwT81ME,unplayable_resolver_returned_unplayable,reranked resolver candidate: Maldy Ft. De la Ghetto & Jowell & Randy - De vez en Cuando Remix [Video Oficial] | MALDY
sp:779UN3kabApm2zfqX549vf,Sasha Alex Sloan,when was it over? (feat. Sam Hunt),https://www.youtube.com/watch?v=A7Mfz9X7Gy0,A7Mfz9X7Gy0,https://www.youtube.com/watch?v=A7Mfz9X7Gy0,A7Mfz9X7Gy0,unplayable_resolver_returned_unplayable,reranked resolver candidate: Sasha Alex Sloan - when was it over? (Lyric Video) ft. Sam Hunt | Sasha Alex Sloan
sp:6SroqZFR8fPAcvhteW5y9W,Trippie Redd,KRZY TRAIN (feat. Travis Scott),https://www.youtube.com/watch?v=yx0GBngcoeo,yx0GBngcoeo,https://www.youtube.com/watch?v=yx0GBngcoeo,yx0GBngcoeo,unplayable_resolver_returned_unplayable,"cache hit: Trippie Redd – KRZY TRAIN Feat. Travis Scott (Official Audio) | Trippie Redd | views=1,161,266"
sp:20heGlZfNw4XTMoOH7bWPx,Alex Zurdo,Pentagrama (Remix) feat. Alex Campos,https://www.youtube.com/watch?v=jY-_8CELufg,jY-_8CELufg,https://www.youtube.com/watch?v=jY-_8CELufg,jY-_8CELufg,unplayable_resolver_returned_unplayable,reranked resolver candidate: Alex Zurdo & Alex Campos - Pentagrama (Remix) | Video Oficial | ALEX ZURDO MUSIC
sp:4VQNCzfZ3MdHEwwErNXpBo,2Pac,All Eyez On Me (ft. Big Syke),https://www.youtube.com/watch?v=XuoC6M9A0iQ,XuoC6M9A0iQ,https://www.youtube.com/watch?v=XuoC6M9A0iQ,XuoC6M9A0iQ,kept_direct_playable,
sp:3adeqciqrsp6PQqR0hGDC7,Train,Bruises (feat. Ashley Monroe),https://www.youtube.com/watch?v=LmXaaEvnnOQ,LmXaaEvnnOQ,https://www.youtube.com/watch?v=LmXaaEvnnOQ,LmXaaEvnnOQ,kept_direct_playable,
sp:6qkS2ebQrNmSznA50ODfxs,Abel Pintos,Aventura (feat. Marcela Morelo),https://www.youtube.com/watch?v=Kz1zuq2BwYY,Kz1zuq2BwYY,https://www.youtube.com/watch?v=Kz1zuq2BwYY,Kz1zuq2BwYY,kept_direct_playable,
sp:5KXvG7j3Uvs9yyORfjxPv8,Westside Gunn,FlyGod Jr (feat. DJ Drama),https://www.youtube.com/watch?v=q8IXiLtMjfs,q8IXiLtMjfs,https://www.youtube.com/watch?v=q8IXiLtMjfs,q8IXiLtMjfs,unplayable_resolver_returned_unplayable,"cache hit: Westside Gunn - FlyGod Jr (Official Video) ft. DoeBoy, DJ Drama | WestsideGunn | views=694,127"
sp:3rOw9WmYFCRLHTRcbOjhUl,Emis Killa,L'ultima volta - feat. Massimo Pericolo,https://www.youtube.com/watch?v=IXA331We01A,IXA331We01A,https://www.youtube.com/watch?v=IXA331We01A,IXA331We01A,unplayable_resolver_returned_unplayable,"cache hit: Emis Killa, Jake La Furia - L'ultima volta ft. Massimo Pericolo (Official Video) | Emis Killa | views=7,996,289"
sp:3M5t6eNWC0O0gj2pVKFoza,Maldy,Alto Contenido (feat. Randy & Luigi21),https://www.youtube.com/watch?v=28kx7W0VVZc,28kx7W0VVZc,https://www.youtube.com/watch?v=28kx7W0VVZc,28kx7W0VVZc,kept_direct_playable,
sp:5u6vkDnOyaf8LsteDAj2ub,Offset,Ghostface Killers (feat. Travis Scott),https://www.youtube.com/watch?v=7r3dQbkdYGY,7r3dQbkdYGY,https://www.youtube.com/watch?v=7r3dQbkdYGY,7r3dQbkdYGY,kept_direct_playable,
sp:6392zwQtXyJulL1MTqyZeP,Wyclef Jean,Perfect Gentleman (feat. Hope),https://www.youtube.com/watch?v=uDwraXBUHgs,uDwraXBUHgs,https://www.youtube.com/watch?v=uDwraXBUHgs,uDwraXBUHgs,unplayable_resolver_returned_unplayable,"cache hit: Wyclef Jean - Perfect Gentleman ft. Hope | Wyclef Jean | views=19,171,112"
sp:0vFzdbPUKZKZ9Xn9GfvIS7,Tom Morello,Let’s Get The Party Started (feat. Bring Me The Horizon),https://www.youtube.com/watch?v=f9V6pTInnr4,f9V6pTInnr4,https://www.youtube.com/watch?v=f9V6pTInnr4,f9V6pTInnr4,unplayable_resolver_returned_unplayable,reranked resolver candidate: Tom Morello - Let's Get The Party Started (ft. Bring Me The Horizon) [Official Lyric Video] | Tom Morello
sp:0hiHNxqKGf3GZgVTIOAiiK,Noah Kahan,Someone Like You (feat. Joy Oladokun),https://www.youtube.com/watch?v=_hMJ1ZuXAis,_hMJ1ZuXAis,https://www.youtube.com/watch?v=_hMJ1ZuXAis,_hMJ1ZuXAis,kept_direct_playable,
sp:67K5Ki1bLemeOlN012sip8,Young Dolph,No Sense (feat. Key Glock),https://www.youtube.com/watch?v=zvgXz0us78M,zvgXz0us78M,https://www.youtube.com/watch?v=zvgXz0us78M,zvgXz0us78M,unplayable_resolver_returned_unplayable,"cache hit: Young Dolph - No Sense (Official Video) ft. Key Glock | Young Dolph | views=13,406,793"
sp:3nEHrvNNtgLv9rneTAYVr4,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance),https://www.youtube.com/watch?v=kYHoSET3SGU,kYHoSET3SGU,https://www.youtube.com/watch?v=kYHoSET3SGU,kYHoSET3SGU,unplayable_resolver_returned_unplayable,"cache hit: Swedish House Mafia and Connie Constance - Heaven Takes You Home (Connies Lens) | Swedish House Mafia | views=43,309,398"
sp:57AHAfiyk3gR8OBRf3s03U,Fonseca,Simples Corazones (feat. Melendi),https://www.youtube.com/watch?v=oBwIdYX85BI,oBwIdYX85BI,https://www.youtube.com/watch?v=oBwIdYX85BI,oBwIdYX85BI,unplayable_resolver_returned_unplayable,reranked resolver candidate: Fonseca - Simples Corazones feat Melendi (Video Oficial) | Fonseca
sp:1L4MQJhKyrw0XiF0n0C2hL,Chris Tomlin,Who You Are To Me (feat. Lady A),https://www.youtube.com/watch?v=wms76AfllVE,wms76AfllVE,https://www.youtube.com/watch?v=TSCOyar70UY,TSCOyar70UY,unplayable_replaced_by_resolver,"cache hit: Chris Tomlin - Who You Are To Me (ft. Lady A) (Story Behind The Song) | christomlinmusic | views=162,340"
sp:4Dmav01B2Fra0U4VYPPq4d,Macklemore,MANIAC (feat. Windser),https://www.youtube.com/watch?v=MkrKSgwtVk0,MkrKSgwtVk0,https://www.youtube.com/watch?v=MkrKSgwtVk0,MkrKSgwtVk0,kept_direct_playable,
sp:49KEnOHpMoVth1vOOBbltY,Fuego,Una Vaina Loca (feat. El Potro Alvarez),https://www.youtube.com/watch?v=Fo7K6HqI86g,Fo7K6HqI86g,https://www.youtube.com/watch?v=Fo7K6HqI86g,Fo7K6HqI86g,unplayable_resolver_returned_unplayable,"cache hit: Fuego - Una Vaina Loca Ft. El Potro Alvarez [Official Video] | Fuego | views=52,396,973"
sp:1fgC2MHbJnPgvDfdTpC62c,Kina,Feel Again (Feat. Au/Ra),https://www.youtube.com/watch?v=QhvtNzdpyEE,QhvtNzdpyEE,https://www.youtube.com/watch?v=QhvtNzdpyEE,QhvtNzdpyEE,kept_direct_playable,
sp:60mGckXEG1EzR4VmjYLfEW,Barbra Streisand,Guilty (feat. Barry Gibb),https://www.youtube.com/watch?v=Phh9B1-4EYs,Phh9B1-4EYs,https://www.youtube.com/watch?v=Phh9B1-4EYs,Phh9B1-4EYs,kept_direct_playable,
sp:3im90dPSC5z1PYJ305kgSy,Gazo,BODIES (feat. Damso),https://www.youtube.com/watch?v=32GhHtIuXB0,32GhHtIuXB0,https://www.youtube.com/watch?v=32GhHtIuXB0,32GhHtIuXB0,kept_direct_playable,
sp:55fyE9Q754QhXpmcLtmmam,Sara Bareilles,A Safe Place to Land (feat. John Legend),https://www.youtube.com/watch?v=Ht2NCrlghS4,Ht2NCrlghS4,https://www.youtube.com/watch?v=Ht2NCrlghS4,Ht2NCrlghS4,kept_direct_playable,
sp:5aelzsYcYR2Q9g0XtaY7bA,Alex Ubago,Estar contigo (feat. La Oreja de Van Gogh),https://www.youtube.com/watch?v=sqfOEhA5aDo,sqfOEhA5aDo,https://www.youtube.com/watch?v=sqfOEhA5aDo,sqfOEhA5aDo,unplayable_resolver_returned_unplayable,reranked resolver candidate: Alex Ubago - Estar contigo ft. La oreja de Van Gogh (Videoclip Oficial) | Alex Ubago
sp:1Fb8gCHRkmNAaN8vytd5vg,Luciano,West Connect (feat. Central Cee),https://www.youtube.com/watch?v=NquuGSg8QT8,NquuGSg8QT8,https://www.youtube.com/watch?v=NquuGSg8QT8,NquuGSg8QT8,kept_direct_playable,
sp:6x8to58oCuyPyuXIe5Imak,Flume,Say Nothing (feat. MAY-A),https://www.youtube.com/watch?v=Iczqotmm5sk,Iczqotmm5sk,https://www.youtube.com/watch?v=Iczqotmm5sk,Iczqotmm5sk,unplayable_resolver_returned_unplayable,"cache hit: Flume feat. MAY-A - Say Nothing (Official Music Video) | Flume | views=5,706,630"
sp:5K5dQsYdSdo2LKdepxbYAd,Too $hort,Gettin' It (feat. Parliament Funkadelic),https://www.youtube.com/watch?v=8wDziTMsA9k,8wDziTMsA9k,https://www.youtube.com/watch?v=8wDziTMsA9k,8wDziTMsA9k,unplayable_resolver_returned_unplayable,reranked resolver candidate: Too $hort - Gettin' It (Official Video) ft. Parliament Funkadelic | Too $hort
sp:0tdCy39PgWN8LFWu34ORn3,Offset,Rap Saved Me (feat. Quavo),https://www.youtube.com/watch?v=e64HDgpZbK8,e64HDgpZbK8,https://www.youtube.com/watch?v=e64HDgpZbK8,e64HDgpZbK8,kept_direct_playable,
sp:0dFdGPVLs3k0z9ezYWZzUa,KAYTRANADA,Intimidated (feat. H.E.R.),https://www.youtube.com/watch?v=MK9hxakQMN8,MK9hxakQMN8,https://www.youtube.com/watch?v=MK9hxakQMN8,MK9hxakQMN8,kept_direct_playable,
sp:49vwUeeauJgEQxDViXA01C,Tego Calderón,Al Natural (feat. Yandel),https://www.youtube.com/watch?v=-s8Lof4QxVM,-s8Lof4QxVM,https://www.youtube.com/watch?v=-s8Lof4QxVM,-s8Lof4QxVM,kept_direct_playable,
sp:1iLv1ieT9BZ3qsti9yTCnG,Romeo Santos,Odio (feat. Drake),https://www.youtube.com/watch?v=oNRPB2wKjAI,oNRPB2wKjAI,https://www.youtube.com/watch?v=oNRPB2wKjAI,oNRPB2wKjAI,unplayable_resolver_returned_unplayable,reranked resolver candidate: Romeo Santos ft Drake-Odio ((Video Oficial)) | tattita cadena
sp:1Qu24vc8msUVLcMZWa4k1x,Omar Apollo,Want U Around (feat. Ruel),https://www.youtube.com/watch?v=eAWGFo0ScGs,eAWGFo0ScGs,https://www.youtube.com/watch?v=eAWGFo0ScGs,eAWGFo0ScGs,kept_direct_playable,
sp:7wBHOv8RAS6Womug1T0b4J,Kool Savas,Check (feat. Samra),https://www.youtube.com/watch?v=ob8lrDmjYMY,ob8lrDmjYMY,https://www.youtube.com/watch?v=ob8lrDmjYMY,ob8lrDmjYMY,kept_direct_playable,
sp:1Bqxj0aH5KewYHKUg1IdrF,G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),https://www.youtube.com/watch?v=VICG_rRzRic,VICG_rRzRic,https://www.youtube.com/watch?v=TtqiBUOSm_A,TtqiBUOSm_A,unplayable_resolver_returned_unplayable,reranked resolver candidate: G-Eazy - Some Kind Of Drug (Official Video) ft. Marc E. Bassy | G-Eazy
sp:627vP3nl9eI4xF4yEQEyze,Ghostface Killah,All That I Got Is You (feat. Mary J. Blige),https://www.youtube.com/watch?v=PAvQW_-s_f0,PAvQW_-s_f0,https://www.youtube.com/watch?v=PAvQW_-s_f0,PAvQW_-s_f0,kept_direct_playable,
sp:7MIhUdNJtaOnDmC5nBC1fb,Alok,Deep Down (feat. Never Dull),https://www.youtube.com/watch?v=WJvtX-Ec1S8,WJvtX-Ec1S8,https://www.youtube.com/watch?v=WJvtX-Ec1S8,WJvtX-Ec1S8,kept_direct_playable,
sp:4n358XQMHXd0xi6NazWdxr,KAYTRANADA,Vex Oh (feat. Eight9FLY),https://www.youtube.com/watch?v=dYmOwEO-_-Y,dYmOwEO-_-Y,https://www.youtube.com/watch?v=dYmOwEO-_-Y,dYmOwEO-_-Y,kept_direct_playable,
sp:34rwJDeFgvZXd9KtiBkQKI,DJ Premier,Beat Breaks (feat. Nas),https://www.youtube.com/watch?v=EY4rwS8BSdM,EY4rwS8BSdM,https://www.youtube.com/watch?v=EY4rwS8BSdM,EY4rwS8BSdM,unplayable_resolver_returned_unplayable,"cache hit: DJ Premier - Beat Breaks feat. Nas (Official Audio) | Mass Appeal | views=252,825"
sp:2WthqeuPLwn0CHwCMrlt6L,Barbra Streisand,I Finally Found Someone (feat. Bryan Adams),https://www.youtube.com/watch?v=G8xR-8Hac3k,G8xR-8Hac3k,https://www.youtube.com/watch?v=G8xR-8Hac3k,G8xR-8Hac3k,unplayable_resolver_returned_unplayable,"cache hit: Barbra Streisand - I Finally Found Someone (Official Video) ft. Bryan Adams | Barbra Streisand | views=10,575,941"
sp:1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),https://www.youtube.com/watch?v=vmxMeJXTE5c,vmxMeJXTE5c,https://www.youtube.com/watch?v=v-rxFHRTrJc,v-rxFHRTrJc,unplayable_resolver_returned_unplayable,reranked resolver candidate: A Boogie Wit Da Hoodie - Swervin feat. 6ix9ine [Official Audio] | A Boogie Wit da Hoodie
sp:5OqnfFu7rdE3DEe0GoWkd7,TobyMac,The Goodness (feat. Blessing Offor),https://www.youtube.com/watch?v=-L5xi8DbQ5c,-L5xi8DbQ5c,https://www.youtube.com/watch?v=-L5xi8DbQ5c,-L5xi8DbQ5c,kept_direct_playable,
sp:1hQTaxMocyO7uH3Mko9Tn2,Arizona Zervas,OH MY LORD (feat. 24kGoldn),https://www.youtube.com/watch?v=nu2VWBy0YZg,nu2VWBy0YZg,https://www.youtube.com/watch?v=nu2VWBy0YZg,nu2VWBy0YZg,unplayable_resolver_returned_unplayable,reranked resolver candidate: Arizona Zervas & 24kGoldn - OH MY LORD (Official Video) | Arizona Zervas
sp:3vWzyGTu6Ovo1GdrcJqH6e,Ty Dolla $ign,Scared of the Dark (feat. XXXTENTACION),https://www.youtube.com/watch?v=HgwxUWoRl_Y,HgwxUWoRl_Y,https://www.youtube.com/watch?v=HgwxUWoRl_Y,HgwxUWoRl_Y,unplayable_resolver_returned_unplayable,"cache hit: Lil Wayne & Ty Dolla $ign: Scared of the Dark ft XXXTentacion (Spider-Man: Into the Spider-Verse) | ColdMiracles | views=5,645,588"
sp:2E32Pv8w20r6ZH4oFecxOf,Geolier,X CASO (feat. Sfera Ebbasta),https://www.youtube.com/watch?v=UXinTUVyTMo,UXinTUVyTMo,https://www.youtube.com/watch?v=UXinTUVyTMo,UXinTUVyTMo,kept_direct_playable,
sp:7jhxagwOk9y1HC5ciRfmkQ,Omar Apollo,Invincible (feat. Daniel Caesar),https://www.youtube.com/watch?v=BAKvb8qD4Cw,BAKvb8qD4Cw,https://www.youtube.com/watch?v=BAKvb8qD4Cw,BAKvb8qD4Cw,unplayable_resolver_returned_unplayable,reranked resolver candidate: Omar Apollo - Invincible feat. Daniel Caesar (Official Music Video) | Omar Apollo
sp:7pZeacKYnK4unCplCmI2qb,Freddie Gibbs,Too Much (feat. Moneybagg Yo),https://www.youtube.com/watch?v=8rU2hnKhDNA,8rU2hnKhDNA,https://www.youtube.com/watch?v=8rU2hnKhDNA,8rU2hnKhDNA,unplayable_resolver_returned_unplayable,"cache hit: Freddie Gibbs - Too Much (ft. Moneybagg Yo) [Official Music Video] | Freddie Gibbs | views=4,280,121"
sp:6hFAavE0EiilAXtubEpEW0,Jeezy,Put The Minks Down (feat. 42 Dugg),https://www.youtube.com/watch?v=SD01mPoTcAQ,SD01mPoTcAQ,https://www.youtube.com/watch?v=SD01mPoTcAQ,SD01mPoTcAQ,kept_direct_playable,
sp:6rTInqW3YECMkQsBEHw4sd,Young Thug,Solid (feat. Drake),https://www.youtube.com/watch?v=ZI3oCYCPjYE,ZI3oCYCPjYE,https://www.youtube.com/watch?v=ML_4URXK1xE,ML_4URXK1xE,unplayable_replaced_by_resolver,"cache hit: Young Stoner Life, Young Thug & Gunna - Solid (feat. Drake) [Official Audio] | Young Thug | views=22,093,458"
sp:7xVEvr9wPXLPU286pCfYM3,Franco De Vita,Si la Ves (feat. Sin Bandera),https://www.youtube.com/watch?v=udaluBeOyf8,udaluBeOyf8,https://www.youtube.com/watch?v=p30wrDgT-kc,p30wrDgT-kc,unplayable_replaced_by_resolver,"cache hit: Franco de Vita - Si la Ves (Official Video) | Franco De Vita | views=291,740,742"
sp:4UGzL9fNdZPnrb9oseuDSi,Take That,Relight My Fire (feat. Lulu),https://www.youtube.com/watch?v=40Od45DjCA4,40Od45DjCA4,https://www.youtube.com/watch?v=40Od45DjCA4,40Od45DjCA4,kept_direct_playable,
sp:0HdrGJfHWYG5A0cNhiMDG4,Lazza,NESSUNO (feat. Geolier),https://www.youtube.com/watch?v=KnfbggVPYVo,KnfbggVPYVo,https://www.youtube.com/watch?v=KnfbggVPYVo,KnfbggVPYVo,kept_direct_playable,
sp:51gbF0SxTmxgAguiWWUXPu,Lupe Fiasco,Jump (feat. Gizzle),https://www.youtube.com/watch?v=qxDHFZ8irwk,qxDHFZ8irwk,https://www.youtube.com/watch?v=qxDHFZ8irwk,qxDHFZ8irwk,unplayable_resolver_returned_unplayable,reranked resolver candidate: Lupe Fiasco - Jump ft. Gizzle | Lupe Fiasco
sp:3ki3YXx0OtIjOZ0Plcj6KW,CRO,Ich liebe.... (feat. MAJAN),https://www.youtube.com/watch?v=HtShHZzTrnk,HtShHZzTrnk,https://www.youtube.com/watch?v=HtShHZzTrnk,HtShHZzTrnk,unplayable_resolver_returned_unplayable,"cache hit: badchieff x Edo Saiya x MAJAN x CRO - Ich liebe.... (prod. by TRUVA) OFFICIAL VIDEO | MAJAN | views=1,651,915"
sp:1ShMaAfr3S4TrovNsMRBkv,Marcela Gandara,Si Sabes Donde Hallarlo (feat. Marcos Vidal),https://www.youtube.com/watch?v=LxynO-Yo40A,LxynO-Yo40A,https://www.youtube.com/watch?v=LxynO-Yo40A,LxynO-Yo40A,kept_direct_playable,
sp:7piU1yHaKMD9PaOPvEymOr,Arizona Zervas,Drinking Problem (feat. 27CLUB),https://www.youtube.com/watch?v=WZnYufS9tbA,WZnYufS9tbA,https://www.youtube.com/watch?v=WZnYufS9tbA,WZnYufS9tbA,kept_direct_playable,
sp:3Be7vJDOFNOVv3iYQgIQpu,Jeff Beck,I Put a Spell on You (feat. Joss Stone),https://www.youtube.com/watch?v=bunNRu4mBbY,bunNRu4mBbY,https://www.youtube.com/watch?v=B3sGAhCKnpk,B3sGAhCKnpk,unplayable_replaced_by_resolver,"cache hit: Joss Stone & Jeff Beck - São Paulo 2014 - I Put A Spell On You (FULLHD 1080p) Best Of Blues Festival | Portal Joss Stone | views=8,332"
sp:7DgkSYT6vh3UAYQlFbsj6z,Cheat Codes,Hate You + Love You (feat. AJ Mitchell),https://www.youtube.com/watch?v=z3TFLo0Ec_k,z3TFLo0Ec_k,https://www.youtube.com/watch?v=z3TFLo0Ec_k,z3TFLo0Ec_k,unplayable_resolver_returned_unplayable,reranked resolver candidate: Cheat Codes - Hate You + Love You (Official Audio) ft. AJ Mitchell | AJ Mitchell
sp:7jZHUhAmW5oq1cq6s8IxmK,ODESZA,Sun Models (feat. Madelyn Grant),https://www.youtube.com/watch?v=o-jb6Ac4e7Q,o-jb6Ac4e7Q,https://www.youtube.com/watch?v=cwLRN5sdfnA,cwLRN5sdfnA,unplayable_replaced_by_resolver,reranked resolver candidate: ODESZA - Sun Models (feat. Madelyn Grant) - Official Audio | ODESZA
sp:1ZM8toCOlnfBKJdvR8GqUq,Pusha T,Rock N Roll (feat. Kanye West & Kid Cudi),https://www.youtube.com/watch?v=0vkFnBuGNPA,0vkFnBuGNPA,https://www.youtube.com/watch?v=0vkFnBuGNPA,0vkFnBuGNPA,kept_direct_playable,
sp:1SVuEeerYIwjCRsF5MGzX3,SCH,Mayday (feat. Ninho),https://www.youtube.com/watch?v=VLXA7TdZzTA,VLXA7TdZzTA,https://www.youtube.com/watch?v=qSmeRAaTlcY,qSmeRAaTlcY,unplayable_replaced_by_resolver,cache hit: SCH FEAT NINHO - MAYDAY (AUDIO OFFICIEL) | SCH ROOFTOP | views=919
sp:3RyLrayd9un9ClTah57JI0,Freddie Gibbs,Babies & Fools (feat. Conway the Machine),https://www.youtube.com/watch?v=U6TLj6OdKEs,U6TLj6OdKEs,https://www.youtube.com/watch?v=U6TLj6OdKEs,U6TLj6OdKEs,kept_direct_playable,
